product_id,sell_price_paise,source,as_of
ACCE9Z5RZGZGFTXD,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BTWE9ZPVHHBSREJR,20000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCED9SFDA6ZQD2J,127600,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PBXEAT5Y5YSQVE2D,34900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEGAMFBVNMRFAU,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEJQ2SFHSRVK35,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGE82XZSUTZS7F6,3099900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDEFGEAF4GRHHX8,98800,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACBEAGHHRM5FWHXB,71900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TOPEEEPVFEVFP99H,69900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOECV2JYGNRGXBZ,160100,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHIEB468NVUG5HMP,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREEAXE3W4GCYENW,79700,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE5UY9F9G7GPE4,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATDJTR9HKKRXKTJ,59500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATEFEYNFCM9JJER,95500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WCKE26PFQHKXRHZS,74900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAECGQ4YCUZ7HSW,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACBEHFPXNE8ZUSKK,119900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAEA2E7XHZHG2AG,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHIEC8ATXGYEJ4GD,659900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CPCEGHG364F5SC6A,74900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHEGGCHFAHRFARC,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE2MEVTZCMCYYZ,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHVE58VGNPBGHKDR,69900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE9YX3QFMDGJQZ,28400,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGEDAPFZQMYMCEB,2850200,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
FAFEG28UD4FC7BNY,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGEDAPYZEFYKN2B,2755800,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SMCEJV6XGQDBMGGQ,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTE7F94FNDKCBQV,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOECS7FBGSEPW9G,239900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TOPEG7HZXTEJMTZH,54900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAE3TSHYYHHMDRN,11900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEANMPRRRUSPZE,23900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SUDEGGATFPGVDHXA,19900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEC8AZQUFGUXGH,28900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RTRD6FYY7B26SHXC,880000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CAGE68FFZ2ZWZVHQ,30000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOE6VTKJZUXHDAT,151900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BDAEHFUJVKRGTS2F,35000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SWTEC87HBGGCZ5HZ,99900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE9HF3S2HTC8FB,23500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREE9QSVADZEKNJS,79900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRTECYY4DCRARYG9,339900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDEHW9GP5PQGYKH,44900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCDU4RZQRXJH4JF,36000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAE8RSAVHEWMGZA,37900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE9K9GKQCNY8G8,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREEBDE8NWZNJJZE,74900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
STIE7KFKQDP9JZXF,63000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SRTEH2FGBDJGX8FW,37900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BBAEDUWFCWY9AGUF,50000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TOPE7JZU5WZZVYDT,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHEE4WNPAZGNG97,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BBAEDVR75HYNAMAP,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTECGNBSAKU7EE4,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOEYAYFZYJEK2TN,99900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGEDAKBZRJKYHDJ,2194700,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREE4FC46AXGNA5V,137600,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
MUGEBJ7XKJDMNXY3,22500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CAGEBTJBNDAJ5DHY,35000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
VASEJQS2YGQRCG5J,40000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREEG7GGPSFWQYBB,119900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BBAEBEYR9ZATYRZH,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ERGE4R887MEWYRHY,60400,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TOPE8DPRUWZRK9WM,69900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
VANEABFPKGGZTYVQ,68000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SWTEE72YGRZTR9EF,99900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEEV5VN3XFH8CH,351200,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGEDAQ3ZF8FDFZF,3178000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREEBMB4YH8FUSHX,94900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BLAEE6KTUAKAHYNP,119500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEJ6TEHCH7MCQ3,179900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHIEBTT2PX3XCFHU,64900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOE68H54NZM9MG8,180000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRTECN2QSGDEJKFV,159900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CBKEAHJXJQUY9EMV,50400,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCDZFFRZEEMHAFJ,37900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SUDEGGB4ES3XZCKP,19900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TPMEE6Z2FAWCZZSR,360000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATE26J747RNXYG7,79500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCDXZK5MGRCNARW,25000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRTECN2QY22FBGAU,92000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOEH7SY8PZPF9NE,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
MUGEH25ZC3HXZX9Z,19900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAE7Y46JXZJHN47,12700,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREE5TGRJWKBAURG,76000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
STIE7KFKQB86AJAH,72000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOEHXFAM2NDZBHW,139900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTEBS8Z97ECWYXJ,69500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
JCKEE8F6SYDX4HCY,389900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE993QZ4RNC5RS,44900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TKSEGVXZ5GCH2TMG,99500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PCSE27VV35ZGZBB3,29000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREDUA8QVGCSXWAV,83900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
JEAE6SRJX3Y8FHN5,259900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SMTEHPZJEQWD7SH5,54300,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAE2NF6QBUFMJTU,9900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
AVCEJCJQGVPZ7RWD,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTEB9BVQ67VUZY6,104900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTDVC4GXFZM7WGR,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
FABEHAED9RGAMGHN,43500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PYJEGR3XNRPRYJZA,149900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDECV7CHVXFRXZR,54000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGE8VY8UJCGNCCW,3518000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHEHU5RTDQ9UJY5,79900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEBUPHCTNFDEYY,23900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGDWKZN9DSHFHYY,883500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE9K9GQUKXGKXS,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CPCEDGM4RPXJHBHG,58000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCDWJFYSJSH6X4Q,69900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
FABEJKJ2UAWA3JXC,398500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BBAE9YU49THX7DVY,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
VESEGHG7WGPUAAFC,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
STIE88KNVG7YETY6,99900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DRPEHYHE9ZXNVZFD,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CAGEBTGEHMQUS8NH,35000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SMTEHQYZRV4SGZSJ,91300,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CPCE7EQZGWNZE7WS,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE4TV4CFBGWTYH,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PTGEGUPGE9HAB84Z,872000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGE7GVYZGVHDS2V,2444000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRNEE84JGYZZVSEW,133200,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEBMDCUWFNR7ZC,39000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOE8YNTDQGYYSHR,40800,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BBAECWQHFGRHEFAE,44900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BBAE66EF9DP5PFTY,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
VLBEGZ7SQGDFUXE7,24400,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
MUGEAGGKFYCFTBUJ,19900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAEDUXKVAPEV9G6,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
STIE7KFGTZGZRNKA,53000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TOPE5W8M8VJMZK35,64900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRNEG8D8R3D8NRYR,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACBEAKUFWNGHDNXZ,109900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREDVC24FEG3PFGG,65900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATEE853EXXZWFGD,61900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
GRKEG679TVS7CSPA,119900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCECVMN8RYWCW7Z,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
USGEDZUWG5Y26SAZ,51900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SWDEJNDYDMSRHGSZ,105000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SCHE5Z57P455C5XM,10300,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE9PFF3WZAZZXG,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BALEGFXZGSRGJKJY,59500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOEGEV4TDKWVMAD,25900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
LINEJS5FBFRF63GJ,99900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE3H6BGY7BF6K9,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCE9Y6RPGPSZNB3,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
STIE7KFJAKSTDY9G,73000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREE9QY9NFZ2J7RD,69900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTEFW55SDW9DECC,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEEFFZB3AFHB2K,129900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAEATGY5FGGJAZZ,49000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE993QKHQB6W8V,44900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE5QSZ6FQSNBDF,24900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BCHEF5M6ECJAHRHU,54700,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAEDQDFPNUQGUVG,19900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PCSEAH5WCWFSNX4Y,75000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDECRS4R3DV9QXU,149900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATDZNSHJHDTS9GN,89900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ETHEGNMRJPGFMHVN,159600,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PAEEANFJ3QQSZJYV,15000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE5ZHWX6Z8PBFH,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ETHEGYKNVYSYNBJF,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCED6HGZQZFG7VQ,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOEBG6ZGRJ9BGGN,255900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CTTEH9FTNJRCRDHX,44800,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCE6DZCGNZWZJYR,64900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SRTEHHXG8MUXTGPA,52900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGE8GBYZTPDC3CS,2730000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
MUGEGZUGKCVTS27W,25900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCDY6GXEZDPDUCA,169900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTE6P4EQHBG7VWY,35600,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
USGECNEZPYBCAWGU,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEFYBAHHZJJK6Y,70000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TOPE7WAUFEYYDXKG,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TLPEGUHZHDWZN2QD,55000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHEBMZ9STP7ZVRP,79900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRNEE84J6RFBY57B,133200,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHIE8QE6TZTDVCGZ,124000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BLAEB3XANVZX7KXN,399900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTE6F3CUWEURTKB,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
KRTEBTFVNGVVBNFY,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE6Y3M64RTXY2F,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CAGEBTJBA4ARHRUC,35000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOEC88MHGKHKJHQ,179500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRNEEABUMPW6BZ8C,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE5VVMUDRMHUFB,33900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BOTEJRZF6THZAYNT,74900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDE9B8FER3FJVJ7,79900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHIE93YGTRAV6XTW,69900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREECHFUUCYNCQHM,69900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ERGE8E8NWQZCRSDD,84900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOECB9GFED2RW7A,129900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOEC89GW4YEXFHG,129500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOEA4HAJ8FZ5HCX,99900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PELEFH68CW8PKY46,219900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDEC9REFMEKRZYT,99900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCE7NQEW82AW6HY,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDEGQ7M7EHGY3SG,89500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAE5SRETZMB5QYH,25500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RTRE3KKX6DHYNZBK,192000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BLAEE3GCCPCVAMVJ,71200,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREE8UGV234TMGDZ,69900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
KRTE5PEEG7YAGENZ,44900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGE9HDBZBRM5ZKG,3698700,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TWTEHH2B5SJAKDBD,279000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BBAEJNHTYYUXBAHY,149900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCDYQ3REN9WJEAF,39000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CBKEJ3ANQCWMBW57,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PBXE8WQTZ5GA2YYQ,9900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE8NSBZTMPWDZH,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCEBMDCG3PEZTHX,42500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCEGUY9UY7UQTNF,44900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RTRDW77Y4D3QTBUG,108000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCDUV7ZKGJGMHKJ,169900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREDZT5WGMYXBSWY,89800,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREEBQF7QMZVYNMB,99900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
MUGEB7J7SPWJTRDC,22500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOEBGDFN67TZGXF,195900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCE9YWEFM7KTXVS,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGEA9ZWUESYHZWU,3204400,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CAGE7GUFJG7JZ3HC,26800,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGE7M92VPHQ6NJS,1548900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ETHEGDRCZHGFREBW,69900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCDUPYY3XUKW6HX,49800,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHIE9GH8DZF3APB9,69900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
AFGEH755PDVHVVCJ,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
ACCE6SJGYJUNHPZM,54900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOEYCF6GWHZNQZ3,179000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRTECN2QYG6SNGZE,159900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WLPEJ5VGBMZKHWAZ,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TOPECAE3JJMVYJFF,109900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAE785SGF7FDQ2P,55000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NSTEG6X5BZEGXPZ2,39900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BLAEAWABSWRWCV7V,549900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BRAE6FMZXSZWA2QY,29900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
PCSEDE6ZNWQCXWDY,50000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE49ATZKM7MGZA,44900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RTRD8FPJEQRZ6BEM,195000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WBTEEJF362PCQUAA,99900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDECS56GGPKKSQE,74900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHEGHHNH8AEGG7V,25500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
NKCE5V95CDGRTE2F,49900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
RNGE88FRQJ9ZENJG,3081700,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SNDEHZQ7YZAHAZYP,88500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHOE4RYRMHQ5NAYY,150000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
DREEC88PDXYHGGTC,111900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHEGGCYZT5VYAGD,54900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
TSHE9YDHZDDYKACQ,59900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
CRTECN2QZVH3J8PV,159900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
USGEDSKFXUHKEGME,19900,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
SHTE37DQJWSQ4VGH,65000,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
WATE3FAGH3DKJSFC,139500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
BBAEGJFQYX2ENC4X,22500,erp:price_confirmation_sim_2026-09,2026-09-01T09:00:00+00:00
