product_id,qty,source,as_of
BBAE4T44VX5UGK6J,21,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
KRTEJNZSXUR2ZZWY,6,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CAGE9ABB78YZUHEQ,30,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CAGEYUXVHFYNCAYD,36,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCDWRBGHTDGF8HK,7,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
FABE7B2FGV9CDFZH,36,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCEA9K5ZCDNRGXN,29,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CRTECN2QWHUYBAQZ,31,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SOCEJZT8FMXJ8VHZ,30,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SGLEABFPHFPFTNBE,13,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TWCEJFXHMSCXWE9J,14,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TOPEGGE4Y6KAKG8G,38,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACBECFGTRZCFBJZJ,2,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHE9CK26WUK6TXM,12,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BBAEYB4VPP2FBC8P,37,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
KTAEHE9KFWXNYHFD,14,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
WATEHYW2MRNTAMHC,11,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
FABEG2WVGXFDJUHQ,28,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
KRTEBVTFN8JAG656,38,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHIEBZB49VZZQRKK,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
STIE6Q5UZBVBPZZZ,36,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PCSDY5AFGFAQNCY9,16,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAEDQDFSDVTSSWK,21,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRHEDHAUZJJNTB4B,16,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
WATDVJNATRBF2C3W,35,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PHFEGTJJFSMEJV25,36,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TOPE8ZAFZZ6YMGFY,18,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
NKCE83F3MBBAE7QM,32,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCE7JHZ5J7GZQUH,30,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHTECZNHHBWC493H,32,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
LACEGF4N3CAXZDKH,26,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
RNGDX7UXPY96DH4G,2,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CRNEEABUMPW6BZ8C,17,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHEGNVDSSTAG8C3,37,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHIE8VY9ZH4ZCBMQ,32,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHE993QVMSS8QGY,8,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
RNGE7M92XHFRHZCB,29,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
AVCEJCJQWBYMNPGU,38,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
RNGDUZU5VCYXAAEM,12,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHTEAZU6Z4AYK843,29,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BTWEB2PFYPSZNNVK,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
DEPEEFCXYHJZU4GY,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PCSDY5AFQE42NNTK,39,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
STIE2FRBAVUMGTTB,34,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHEFC4AYHDXFDNK,8,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
LJGEB2KMCMMHHFC7,21,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCDXFA6DYGMS3FZ,36,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
NKCEAJP6DGFV8AEZ,34,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BBAE2BBGEKCTG9MM,10,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHIECFNXZ7W9GVYZ,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PCSE2ZFDBB3N4PTP,7,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHE46WP6HW89Z3S,24,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHOEJUQFQURGGFY4,4,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SNDEHZMFFGGKYHRZ,12,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CRTECN2QSVPFJZTD,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
WATE6D2XZWXHHPUM,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRFEGHPVKBFEJZ3N,32,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHEDCVY5YDVHBQQ,30,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
RUGEH4VGZFPUVSD2,33,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAE8EHTWXMGVQUS,29,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CAGE9ABAGXS3WZDB,14,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
DREECT3MPFDCTE7P,24,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
WATDGFAQCFCVSJPA,23,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TOPEYZ3FCMTYGPVF,35,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CRTECN2QUG8V4QCY,4,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHEFJFZH4UG2FJT,3,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHOEF9G7ZES6C5HU,18,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CAPE2ZGGQ56T9HGZ,16,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAEE6KRZQSEBSQJ,6,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PCSDY5AFZYUTHYZX,37,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BBAECH863BHGQGC6,30,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHDTTQFSGZUTURG,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAE8EHTRTZGVNVH,11,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PBXECGZZXWDFUZP2,37,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BLKEBEUNFFPSFKHE,6,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
VHREB3NZAKNHNQFY,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CAGE6FYKMJNKDUE7,37,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BBAE6TC7ZBZNFKTF,38,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PCSE3X2TQH2SC9AJ,2,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
RNGEDAKCWFQMQCXU,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
KTAEHBHXNNYXMDVW,18,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CPCE8GEYGFH23FZH,33,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCE6SJGWCZHWNAF,40,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
RNCE9FGAUZRGC8D9,1,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAE8TFHZJ6A2FFZ,31,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
LJGE9FVXWEQRJHXU,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
JWSE8FGAKEAQKHHA,32,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHE4SBYRHZMTEQJ,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
NKCE7PZP2VGYBZKG,10,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
RTRE3YZGGMGJ42BF,10,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHTDWPYWHCVZ2HUB,8,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAE59YTMB36ZVFG,8,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHOEAF2JY9XKZTRG,30,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
LJGEG6UDW2EBZQQ2,9,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BEOE7MP2VSPHHV62,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHE5NYHD3FSNXAW,6,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ECOEFYFB3GEEBNXV,25,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
LJGEDDZJQCSHX4TT,9,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
STIE9F5UAZDTVFG5,3,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRADM8DWKXXJDEHW,3,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
NKCE4PZ6UJQG9QQE,22,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAE5PKZFXE3MT9C,34,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHECEGKUR2G94FV,16,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SWSE4CNDZMMCJGM6,40,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHOEBYY4ZDWGQGEW,14,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PTGE8MNKFHYGAPFG,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SNDECBDZ6WGZ7MWS,28,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
JWSE2QGFTHXKZYZY,14,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BALEYMGAEZYXDPCH,12,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CAGE7CJVGGHQYZDQ,20,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
MUGEBFGFSYVB3FF3,7,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCEHQJT86WCX9ZA,19,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHTEAGYJB8VWW6B9,6,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
FSEEG466WPGZQAQX,36,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHOEF9G8CVWHRH5M,34,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
WATDZRZGZAM7HDGV,22,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAECTFYBT6YHYE3,37,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SNDE62UFQC984CDM,9,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
HACEJUHDM5MTPKYW,19,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PTGEJNZPRDKDP3FQ,2,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CRTEA7HANEWK3TQ7,38,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
FABE9336ZKZVTZTB,24,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BBAE8BXADJRG9KNP,23,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHE97E6VWRHH8MR,5,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BTWEYHEH6MF6GET4,1,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
STIEYZ5ZNDYUVKMQ,14,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCE6SJGXYQCJMVP,37,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
LJGECNPE8BUVGNRK,9,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
HIFEB7J3GSTVN5XJ,38,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
MASEHU6HAUFFJKHQ,2,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHE6UDNFP5YUQ5A,15,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
STIEGPNXUZ7MJHNF,8,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ATAEF7HJZ34DPNQE,13,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCE9YGG5KG2J2XA,23,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
NKCE6SR4N6ZGQ9FN,35,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAE3UG9NGHDQZZE,20,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
WATE8E8PGC6SARZG,9,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SNDE8TQCPFCHRTGV,2,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCDXB99ZN5K9GXM,5,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BBADV33MYAG8EXGH,10,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
NKCDU4RZTTVQGVDY,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CRTECN2QSNACRXJZ,4,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRHEDHHTFJFVFFCN,24,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ETHEGFZFQT7ZCH3U,31,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BTWEBG5GH7BXBZRK,32,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHIE6KAJKKRGGCSJ,11,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHIED9YEGQVPFGQN,4,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
MUGEBFGFM2AZHHWR,6,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SFFEGZ6HFPNYZMVP,38,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
KRTECGBJWSYTBFHR,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHOEJF5G5NAZ4EMG,9,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAEDW63EGE5VDXG,34,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
RNGDXXB6JWHTECV2,7,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
NKCDZZTUKBH6FHFR,17,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
JWSE6AQUKTEDZ9HT,11,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
MBDEFP93WQJBKTRY,1,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
RNGE9HD4UVVW5K7V,19,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
JWSDZCHGUTXYUGZD,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PBXE829GJ3ESYYMQ,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PBXE4Q7YW6GNMRTE,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BLUEJQRHM9VA48GF,26,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CSPEGNS9GZVAGRY7,37,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BOTEGYTZ2T6WUJMM,29,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BBAEDHF3YF6XTYRG,20,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BTWEBRD4PJUZZ7P6,24,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TROEH8YNHZKBZJVB,23,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
WATE7VEFGZW7M8UD,28,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHE4CDEGAPTFXVK,16,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAE6AV3ZZQHKDCN,7,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHE5NYHYMBTXPYG,17,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
RNGDQSVDYHVBTPCY,1,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCDXZK5H9WPZ84Q,36,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PTPE4YAN2DXZZGJY,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CRTECN2QTUGVFTJ8,33,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BBAE5XHN7VHZGDEG,14,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
RTRD8FNGHSBCKK6Z,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
STIEYZ5TGZSPA2FQ,27,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHE6UDNUFRZJWWB,7,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
WLKEEXSVZWZHJEZW,18,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SNDEGQ7M7EHGY3SG,6,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
NKCEFXYQ3AZGTBWY,28,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BBAEBFYNRCVHHD95,35,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BCHEG2BGWFC3SYAG,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCDVHJPXWFPURJA,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SNDE69H7RHFAUARF,24,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BTWEBRA5GTSGAANQ,10,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CAPE2ZGGFBG5YKGW,7,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
DREEGN5RBUBWAV6G,4,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAE8GB5JAERH83X,13,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CRTECN2QUSDGM2UT,27,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CPCEKY4TKBYFE7PH,16,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TMKEGWTM9RBGGFM4,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CBKEHRSHVFGZ7FVQ,22,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHE6KBGZGXWAXUF,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
NKCE6GKJSUMNEHFQ,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHE6UDNZ787GK4X,24,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCECZTCGM5QTWWF,18,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHE4SBYFHWGCXSZ,13,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAE8HMQATXFHFGZ,12,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAEAW9GXHHAJARP,13,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PCSE4TF3HP7QP3NR,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCDY6GSECHXANDS,12,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CRTECN2QYMHJKQ3G,34,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PCSEAF9QMVZUJSGK,29,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PTPE62XBRHPBQDZS,28,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
VMREGZPQM6DNNVFB,32,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
WCKE56UC6FHRF8TH,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
NKCEFKBYMVQBZ3JF,1,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAE8JEEVWH4Y54V,13,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PCSEAH5W3ZWRBJDB,11,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PCSEAKVBS6ZDETVX,29,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
WATEHZZSNFPPGWSH,28,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PCSEC86V2Q6P7PAB,28,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
WATEBVHCRKMVBGHW,6,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHIE693MM2N4BNER,5,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
WATE7DZGWYXWJHKV,9,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ANKEGPVMFV9BJBJM,31,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BRAE3TSHW492YGSS,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
KTAEG2EQ6GSJE8AG,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SKIEE2A2ZKAJQTB4,27,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
HRBEHD9WUWPAWRDZ,20,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PTSEDFSU7AG7EJRZ,38,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCE9DJMZDUGZAUM,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
INSDZKFYE9FHHPNC,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHTEYPEAHHGF4YYB,29,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
NKCDR6BHVPTCG7HA,30,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
DREECDCRPFKFH6EH,17,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
MUGEB3GZ4ZYHF24Z,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
NKCDYQ3RPPERYA9W,17,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHODTSJPKFRPAZKH,35,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
JEAEJTCNUNMENQBY,36,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
WATEHZN5BG4SUKBY,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
JWSDWBPPQH5V6TTC,18,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SMTEJHQAWW2WTHXA,21,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
NKCE4GF8YSKFGS97,5,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TOPEGJZHGZFSGCM8,12,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCEHY8AEDYU3W3T,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHE9RVF5GFVRXF8,33,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CRTECUWZXMV2YZ9G,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SGLEJV5ZR7ZRWWYW,39,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SNDECM9HBDMGU9XB,26,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
MUGEACY8HJB2956S,34,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
RNGEDAQ3ZJC36WRB,15,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHODXQRRGKZ74U9M,13,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
BBAEEYGPRKWRC9HP,29,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
NKCE5H4XW2PH6KFH,27,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TSHE93RZVDCBH2YX,36,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHTEY3BTTRDEXAGT,7,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SUSEDVUQPDV2ZJPZ,25,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SHTDZWNYY6D6H2CM,10,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
VHREB3NZNQGEVUER,19,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SNDEDN5EEBUV9JYZ,32,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCE9Y6QVZJFRWWA,18,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
PPMEBHMZPB6RYETZ,12,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TUNEH2MKQBCHNSZE,28,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
USGEE5V4XBZRADYK,33,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
TWCEGVM8ZBEPBH5G,39,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
SRTEJXHYXVAGCYRT,37,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
WATDW8E5PGWQUFWY,40,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
HMBEGFGECSN8SG3H,1,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
WTBEJ6ZEQPRXGJZE,0,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CAGE7TVZSDVMHSKW,17,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
ACCEGH6SHJECW8UG,28,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
CRTECN2QZZTXU2FZ,9,wms:stock_snapshot_sim,2026-09-04T17:12:44.800284+00:00
